sku,store_view_code,name,description,short_description
MH07,luma_nl_nl,Hero Windjack,"<P> De grijze en zwarte color blocking onderscheidt u zich als de held met capuchon houdt je warm op de bus, campus of koud gemiddelde straten. Schuine buitenmaatse zakken aan de voorkant houden uw stijl echt. . . handig. </ p>
<P> & bull; Full-zip grijs en zwart hoodie <br /> & bull.; Geribde boord <br /> & bull.; Standard fit <br /> & bull.; Capuchon met trekkoord cinch <br /> & bull.; Waterbestendige coating. </ P>",
MH08,luma_nl_nl,Oslo Outdoortrui,"<P> Chilly weer is gewoon een excuus om te gooien op uw toasty, knappe nieuwe Oslo Trek Hoodie. Het beschikt over een verstelbare trekkoord capuchon en een kangoeroezak voor extra de hand warmte. De ultra-zachte, zal gezellig voering heb je verlangen naar meer levendige dagen. </ P>
<P> & bull; Brown hoodie met zwarte details <br /> & bull.; Stoppen. <br /> & bull; Verstelbare trekkoord capuchon. <br /> & bull; Geribde manchetten / heupband. <br /> & bull; Machine wassen / drogen. </ P>",
MH09,luma_nl_nl,Fitness Hoodie,"<P> Het duurde Cooltech & trade; weer kleding know-how en veel wind-resistente stof om de Verschrikkelijke capuchon precies goed te krijgen. Het is agressief warm wanneer het moet worden, met behoud van uw comfort in mildere klimaten. </ P>
<P> & bull; Blue heide hoodie <br /> & bull.; Relaxed fit. <br /> & bull; Vochtafvoerende. <br /> & bull; Machine wassen / drogen. </ P>",
MH10,luma_nl_nl,Mach Hardlooptrui,"<P> Van moeilijk straat op om asfalt spoor, de Mach Straat met capuchon heeft een capaciteit van slijtage en wind en regen. Een infusie van prestaties en stijlvol comfort, met vochtafvoerende Lumatech & trade; stof, het is gebonden aan een dagelijks onderdeel van uw actieve levensstijl geworden </ p>
<P> & bull; Navy heide crewneck sweatshirt <br /> & bull.; Lumatech & trade; vochtwerende stof <br /> & bull.; . Antimicrobial, geur-resistente <br /> & bull; Zip steekzakken <br /> & bull.; Chafe-resistente flatlocknaden <br /> & bull.; Ribboorden en zoom. </ P>",
MH11,luma_nl_nl,Grayson Sporttrui Ronde Hals,"<P> Het Grayson Crewneck T-shirt geeft je die tijdloze, klassieke look & ndash; een stijl die terug rond bijna elk seizoen komt. Wat meer is, de prestaties en de temp-control waarden zijn altijd in de mode. </ P>
<P> & bull; Cream crewneck sweatshirt met zwarte accenten <br /> & bull.; 80% katoen / 20% polyester fleece. <br /> & bull; Gevormde gebreide capuchonvoering. <br /> & bull; Gebreide manchetten en taille. <br /> & bull; Pouch zak. <br /> & bull; Curl edged naad detail </ p>",
MH12,luma_nl_nl,Ajax Full-Zip Sportvest,"<P> De Ajax volledige rits capuchon maakt de optimale laagvorming of buitendeel voor schutters, golfers, wandelaars en vrijwel elk ander sporters. Niet alleen heeft het top-notch vochtafvoerende capaciteiten, maar de krappe-geweven stof ook voorkomt pluizen uit herhaalde wash-and-wear cycli. </ P>
<P> & bull; Mint gestreepte full zip hoodie <br /> & bull.; 100% gebonden polyestervlies <br /> & bull.; Pouch zak <br /> & bull.; Rib manchetten en zoom. <br /> & bull; Wasbaar in de machine. </ P>",
MH13,luma_nl_nl,Marco Lichtgewicht Hardloopjack,"<P> Voor koud weer training of post-game gelaagdheid, iets wat moet je meer dan een basic fleece. Onze Marco Lichtgewicht Active capuchon brengt zowel stijl en prestaties op de plaat, rechter of zijlijn. De glad-faced, geborsteld back doekblokjes wind en vallen lichaamswarmte, terwijl geïntegreerde Cocona & reg; vezels trekt vocht. </ p>
<P> & bull; Lichtblauw heide full zip hoodie <br /> & bull.; Ingericht flatlocknaden <br /> & bull.; Passende voering en trekkoord. <br /> & bull; Machine wassen / drogen. </ P>",
MJ01,luma_nl_nl,Beaumont Winter Windjack,"<P> De gladde nylon schil rond Beaumont top Kit gevechten wind, versterkt met een koude bestrijden geborsteld vlieslaag. De jas is omkeerbaar, waardoor u een nieuwe look voor de terugkeer trek. Voldoende pocket ruimte rondt deze wandelaar paradijs pakket. </ P>
<P> & bull; Gele full zip regenjack <br /> & bull.; Full-zip front. <br /> & bull; Stand-up kraag. <br /> & bull; Elastische manchetten. <br /> & bull; Machine wassen / drogen. </ P>",
MJ02,luma_nl_nl,Hyperion Wandeltrui,"<P> Boldly gezicht harde wind, frigide temps en stormachtig weer de hele winter door middel van in de Hyperion Elements Jacket. Lumatech & trade; isolerende technologie zorgt voor het behoud van uw kerntemperatuur van de kous en zweet. De gladde mantel is waterafstotend en gewatteerde lichaamswarmte behouden. </ P>
<P> & bull; Lime 1/4 zip pullover <br /> & bull.; Split zak. <br /> & bull; Duimgaten. <br /> & bull; Wassen in de machine / hangen te drogen. </ P>",
MJ04,luma_nl_nl,,"<P> Afgezien van afgedichte naden om vocht buiten te houden en lichaamswarmte in de Kenobi Trail Vest is alles over media gemak. Gebruik uw telefoon en muziekspeler, zonder ooit het nemen van het uit de gezellige compartiment. Een aangesloten externe links op de borst laat je liedjes, pauzeren en hoger / lager volume te wijzigen </ p>
<P> & bull; Black 1/4 zip pullover met koninklijke rits. <br /> & bull; Verstelbare capuchon en manchetten. <br /> & bull; Machine wassen / drogen. </ P>",
MJ07,luma_nl_nl,Orion 2-in-1 Fleecejack,"<P> Terwijl je fit, een getailleerd jasje aan te passen moet je. Opvallende kleur blokkerende patronen op de motorkap, schouders en armen zijn kenmerken van de Orion gekleurde Gepaste jas. Ze bieden opvallend contrast tegen de rijken, torso tonen van deze 100% polyester, vochttransporterende van essentieel belang. </ P>
<P> & bull; Red full zip fleece met grijze inzetstukken <br /> & bull.; Double-breiconstructie <br /> & bull.; Volledige atletische cut <br /> & bull.; Zet de mouwen in <br /> & bull.; Voorzakzak. </ P>",
MJ08,luma_nl_nl,Lando Gym Traningsjas,"<P> De Lando Gym Jacket aanbiedingen strategische ventilatie transpiratie-gevoelige gebieden, terwijl vochtafvoerende technologie helpt je droog te blijven. Zakken in de zijnaad het huis van uw favoriete media-apparaat, zodat je aangesloten bent bij het uit te werken. </ P>
<P> & bull; Grijze polyester / spandex doorlopende ritssluiting jack met oranje voering. <br /> & bull; Rechterzak apparaatopslag <br /> & bull.; Cocona & reg; prestaties stof. <br /> & bull; Machine wassen / drogen. </ P>",
MJ09,luma_nl_nl,Taurus Hardlooptrui,"<P> Wat is een beetje regen of sneeuw, wanneer je binnen de Taurus Elements Shell? Deze speciaal ontworpen Cocona & reg; jas kunt u genieten van het buitenleven en trotseren de elementen, dankzij de all-waterdichte, ademende buitenkant. </ p>
<P> & bull; Geel 1/4 rits trui. <br /> & bull; Twee borstzakken <br /> & bull.; Standard fit. <br /> & bull; Waterdichte, ademende, afgedichte naden. <br /> & bull; Cocona & reg; prestaties stof. <br /> & bull; Machine wassen / drogen. </ P>",
MJ10,luma_nl_nl,Mars HeatTech&trade; Sporttrui,"<P> The Mars HeatTech & trade; Jacket verdediging tegen de winter klimaten, zodat u kunt overtreding spelen in het park, op het spoor of in de ligstoel. Groot voor de ski lodge of stadion en heeft een wind- en waterbestendig buitenschaal met een trekkoord capuchon en diepe opbergvakken. </ P>
<P> & bull; Red 1/4 zip pullover <br /> & bull.; Verstelbare klittenband & reg; manchetten. <br /> & bull; Twee steekzakken. <br /> & bull; Napoleonzak. <br /> & bull; Machine wassen / droge </ p>",
MJ11,luma_nl_nl,Typhon Performance Fleecejack,"<P> Ironmen en een bank krijgers zowel bereik van de Typhon prestaties fleece gevoerde Jacket. Immers, niemand kan weerstaan ​​uiterst zacht microfleece voering. Flatlocknaden maken het ideaal voor het dragen van meer dan alles van tanks en t-shirts aan high-tech basis lagen. </ P>
<P> & bull; Black full-zip bomberjack <br /> & bull.; Cocona & reg; absorberende vezels <br /> & bull.; Machine wassen / drogen. </ P>",
MJ06,luma_nl_nl,Jupiter All-Weather Traningsjack,"<P> Inclement klimaat verdoemd worden. Met je ademend, waterbestendig Jupiter All-Weather Trainer, kunt u zich richten op brandstof en de vorm en verlof bescherming en comfort voor ons. Het weefsel is een speciale licht vlies transporteert vocht en isoleert tegelijk. </ P>
<P> & bull; Relaxed fit. <br /> & bull; Hand zakken. <br /> & bull; Machine wassen / droge <br /> & bull.; Reflecterende veiligheid trim. </ P>",
MJ03,luma_nl_nl,Montana Windjack,"<P> Light-as-a-veer wind bescherming voor hardlopers, wandelaars en outdoor fitness buffs, de Montana Wind Jacket kan worden gevuld in je zak voor draagbare bescherming. De stijlvolle, move-met-je merken ontwerp het bijzonder veelzijdig. </ P>
<P> Verstelbare capuchon. <br /> Split zak. <br /> Duimgaten. <br /> In de wasmachine / hangen te drogen. </ p>",
MJ12,luma_nl_nl,Proteus Fitness Sporttrui,"<P> Deel jas, deel overhemd, de Proteus Fitness Jackshirt is een ideale metgezel voor outdoor training, camping of loafing op heldere dagen. Natural Cocona & reg; technologie brengt ademend comfort en verhoogde droogte samen met UV-bescherming en geur management. De drop-staart zoom zorgt voor extra dekking wanneer u een fiets berijdt of het vervangen van een wastafel klep. </ P>
<P> & bull; 1/4 rits. Stand-up kraag. <br /> & bull; Machine wassen / droge <br /> & bull.; Gewatteerde binnenlaag. </ P>",
MS04,luma_nl_nl,Gobi HeatTec&reg; T-Shirt,"<P> Als de training krijgt intense, de Gobi HeatTec & reg; T-shirt werkt zo hard als je doen om je hoofd koel te houden. De vochtwerende materiaal beloften droger comfort, terwijl de ademende zijpanelen leveren extra stretch dat is zeker om u te bewegen. </ P>
<P> & bull; Oranje micropolyester overhemd <br /> & bull.; HeatTec & reg; absorberende stof <br /> & bull.; Crew hals. <br /> & bull; Machine wassen / drogen. </ P>",
MS05,luma_nl_nl,Helios EverCool&trade; T-Shirt,"<P> Pumping Iron of vormen van de baan, heb je koel en comfortabel kreeg op uw zijde in onze korte mouwen Helios EverCool & trade; T-shirt. De stof is doordrenkt met vochtafvoerende technologie die trekt zweet van uw huid voor een snelle verdamping. Elastische stof loopsplitten moedigen ventilatie, terwijl het verhogen van uw bereik van de beweging. </ P>
<P> & bull; Teal sneldrogend t-shirt <br /> & bull.; Relaxed fit. <br /> & bull; Crew hals. <br /> & bull; Machine wassen / drogen. </ P>",
MS09,luma_nl_nl,Ryker LumaTech&trade; T-Shirt (Ronde Hals),"<P> De bemanning-hals Ryker Lumatech & trade; T-shirt huiden eersteklas prestaties technologie onder bescheiden looks. Het vedergewicht mix van stoffen transporteert vocht om je koel en droog in elke fase van je actieve leven. </ P>
<P> & bull; Royal polyester t-shirt met zwarte accenten <br /> & bull.; Relaxed fit. <br /> & bull; Korte mouw. <br /> & bull; Machine wassen / drogen. </ P>",
MS11,luma_nl_nl,Atomic Endurance Hardloop T-Shirt (V-hals),"<P> Bereik je limiet en blijven gaan in de Atomic Endurance Running T-shirt. Gebouwd om elke sporter push voorbij de muur met tal van prestatiekenmerken te helpen. </ P>
<P> & bull; Lime Heathered v-hals t-shirt. <br /> & bull; Ultra-lichtgewicht <br /> & bull.; Vochtafvoerende Cocona & reg; stof <br /> & bull.; Machine wassen / drogen. </ P>",
MS12,luma_nl_nl,Atomic Endurance Hardloop T-Shirt (Ronde Hals),"<P> Net als het v-hals tegenhanger, de ronde hals Atomic T-shirt krijgt u om uw doel en verder met zijn vele dragende kenmerken: ultra-lichtgewicht, vochtwerende Cocona & reg; stof, Chafe-free flatlocknaden en een ergonomische snit die beweegt met je lichaam. </ p>
<P> & bull; Red polyester t-shirt <br /> & bull.; Crew hals. <br /> & bull; Cocona & reg; prestaties stof. <br /> & bull; Machine wassen / drogen. </ P>",
MS03,luma_nl_nl,Balboa Persistence T-Shirt,"<P> De T-shirt van Balboa Persistence is een must-have voor elke sporter, Philadelphia of elders. We namen de beste van de prestaties kleding, knip de pluisjes en gekookte het naar beneden naar de basis voor een lichtgewicht, sneldrogend t-shirt. </ P>
<P> & bull; Crew hals. <br /> & bull; Semi-gemonteerd. <br /> & bull; Cocona & reg; prestaties stof. <br /> & bull; Machine wassen / drogen. </ P>",
MS06,luma_nl_nl,Zoltan Fitness T-Shirt,"<P> Deze korte mouwen wonder werkt twee keer zo hard om u goede sportschool dagen en ziet er goed uit te geven. De T-shirt van Zoltan Gym helpt je comfortabel te blijven, terwijl de losser mouwen en flatlocknaden houden u in beweging in schuren-free comfort. </ P>
<P> & bull; Relaxed fit. <br /> & bull; Crew hals. <br /> & bull; Machine wassen / drogen. </ P>",
MS01,luma_nl_nl,Aero Basics Fitness T-Shirt,"<P> Hebt u een dagelijkse optreden t-shirt die ervoor zorgt dat je droog? De Aero Daily Fitness T-shirt is gemaakt van 100% polyester wicking gebreide die trechters weg van uw huid vocht. Laat u niet misleiden door zijn klassieke stijl; Dit t-shirt huiden eersteklas prestaties technologie onder zijn bescheiden uitstraling. </ p>
<P> Relaxed fit. <br /> korte mouwen. <br /> In de wasmachine / droog. </ p>",
MS02,luma_nl_nl,Ryker LumaTech&trade; T-Shirt (V-hals),"<P> Laat u niet misleiden door zijn klassieke stijl; de Ryker Lumatech & trade; T-shirt belichaamt de toekomst van de prestaties kleding. Zijn vedergewicht mix van stoffen transporteert vocht om je koel en droog, of rekken tot mijl, raken drie pointers of strutting de promenade. </ P>
<P> & bull; Relaxed fit. <br /> & bull; Korte mouw. <br /> & bull; Machine wassen / drogen. </ P>",
MS10,luma_nl_nl,Logan  HeatTec&reg; T-Shirt,"<P> Zacht en licht van gewicht, de Logan HeatTec & reg; T-shirt krijgt u door de lange afstanden in totaal comfort. Het beschikt over superieure zweetafvoerende prestaties om de huid droog en koel, en strategische platte naden te houden om te weerstaan ​​schuren. </ P>
<P> & bull; Semi-gemonteerd. <br /> & bull; Crew hals. <br /> & bull; Wassen in de machine / droger. </ P>",
MS07,luma_nl_nl,Deion Hardloopshirt EverCool&trade;,"<P> Als je traint, gewone t-shirts niet knippen. Dat is de reden waarom de Dion lange mouwen EverCool & trade; T-shirt kenmerkt revolutionaire Cocona & reg; weefsel verkregen uit een hernieuwbare bron: kokosnootschalen. Dit unieke materiaal beschermt u tegen schadelijke UV-stralen, transporteert het zweet, controles stinken en droogt snel. </ P>
<P> & bull; Gemonteerd. <br /> & bull; Contrast binnenste nekband. <br /> & bull; Machine wassen / drogen. </ P>",
MS08,luma_nl_nl,Strike Ademend Hardloopshirt,"<P> Bij het gruis en het doel u te gaan, het helpt om een ​​beetje extra comfort, ook. Endurance Onze Strike lange mouwen t-shirt helpt zorgt voor een foto-ready afwerking met geavanceerde zweetafvoerende technologie voor een koele, droge gevoel. </ P>
<P> & bull; Losjes. <br /> & bull; Geribde manchetten / boorden. <br /> & bull; Machine wassen / drogen. </ P>",
MT01,luma_nl_nl,,"<P> Een goed rijdende tank helpt om de mijl langs je koel te houden. De Erikssen Cooltech & trade; Fitness Tank voltooit die missie, met de prestaties stof ontworpen om Wick transpiratie en het bevorderen van de luchtstroom. </ P>
<P> & bull; Red prestaties tank <br /> & bull.; Lichte ronde hals. <br /> & bull; Reflectiviteit. <br /> & bull; Machine wassen / drogen. </ P>",
MT02,luma_nl_nl,Tristan Endurance Sporthemd,"<P> Duw jezelf door te straffen runs, plyometrische workouts, hevige concurrentie en meer in onze atletische Tristan Endurance Tank. Gebouwd met ingebouwde vochtafvoerende technologie, het is ontworpen om u volledig koel te houden en droog op de lange termijn. </ P>
<P> & bull; White prestaties tank <br /> & bull.; Stijlvol contrasterende stiksels. <br /> & bull; Relaxed fit. <br /> & bull; Geribbelde ronde hals. <br /> & bull; Machine wassen / drogen. </ P>",
MT03,luma_nl_nl,,"<P> De kans bestaat dat je training gaat verder dan vrije gewichten, dat is de reden waarom de Primo Endurance Tank telt maximale veelzijdigheid. Run, lift of bal spelen & ndash; deze ademende mesh top zal je koel te houden tijdens al uw activiteiten. </ p>
<P> & bull; Rode heide tank met grijze zak <br /> & bull.; Chafe-resistente flatlocknaden. <br /> & bull; Relaxed fit. <br /> & bull; Contrast stiknaden <br /> & bull.; Machine wassen / drogen. </ P>",
MT04,luma_nl_nl,,"<P> Wanneer training verlegt je grenzen, spullen moet je dat werkt harder dan jij. Onze mesh Helio Training Tank is vervaardigd uit super-soft, ultra-lichtgewicht stof die strekt zich in alle richtingen om uw elke beweging te volgen, op de mat, rechter of de straat. </ P>
<P> & bull; Blauwe heide tank met grijze zak <br /> & bull.; Contrast zijkanten en achterkant inserts <br /> & bull.; Dezelfe stof aan de hals en mouwen. <br /> & bull; Machine wassen / drogen. </ P>",
MT05,luma_nl_nl,Rocco Fitnesshemd,"<P> gewichten? Zware tas? Bikram? Maar je bezwete te krijgen, zult u worden bereid met de vochtafvoerende all-purpose Rocco Gym Tank. De vrij bewegende cut geeft u maximale bereik van de beweging, met flatlocknaden te elimineren schuren. </ P>
<P> & bull; Lichtblauw gespikkeld tank <br /> & bull.; . Sneldrogend, vochtwerende <br /> & bull; 4-way stretch constructie <br /> & bull.; Flatlocknaden schuren voorkomen <br /> & bull.; Gaas aan achterzijde voor ventilatie <br /> & bull.; . 100% polyester <br /> & bull; UPF 50 bescherming. </ P>",
MT06,luma_nl_nl,Vulcan Mouwloos Shirt,"<P> De Olympische stijl Vulcan Gewichtheffen Tank is voorzien van polyester stretch en flex. Hit het rek in mouwloze stijl en genieten van uw persoonlijke beste. Deze tank is ontworpen om maximale prestaties, comfort en het bereik van de beweging. </ P>
<P> & bull; Black polyester spandex tank <br /> & bull.; 100% polyester <br /> & bull.; Bewegingsvrijheid <br /> & bull.; No-Chafe naden. </ P>",
MT07,luma_nl_nl,Argus Slimfit Tanktop,"<P> De Argus All-Weather Tank is zeker om uw favoriete basislaag worden of go-to cover voor hete outdoor trainingen. Met zijn subtiele reflecterende veilig trimmen, kunt u zelfs het dragen joggen op stedelijke avonden. </ P>
<P> & bull; Donkergrijze polyester spandex tank <br /> & bull.; Reflecterende accenten voor zichtbaarheid 's nachts. <br /> & bull; Stash zak <br /> & bull.; Anti-Chafe flatlocknaden. </ P>",
MT08,luma_nl_nl,,"<P> De hoge prestaties Sparta Gym Tank is gemaakt met dunne, lichte, merino wol en doelstellingen om de perfecte basislaag of zwoele weer hardlopen en fitness boven zijn. </ P>
<P> & bull; Green polyester tank <br /> & bull.; Ultra lichtgewicht <br /> & bull.; Natuurlijk geurbestendig <br /> & bull.; Close-to-body atletische pasvorm <br /> & bull.; Chafe-resistente flatlocknaden. </ P>",
MT09,luma_nl_nl,,"<P> Solid in kleur en bouw, de 100% katoen geweven Sinbad Fitness Tank beweegt met u als u op drukt, hold, crunch en schrijden je weg naar de ultieme jou. </ P>
<P> & bull; Blauwgroen polyester tank <br /> & bull.; Premium fit tank top <br /> & bull.; Ultra lichtgewicht <br /> & bull.; Natuurlijk geurbestendig. </ P>",
MT10,luma_nl_nl,,"<P> Of u nu stijlvol of gewoon bezwete, de Tiberius Gym Tank helpt je er goed uitzien, terwijl je toch bezig bent. Wat meer is, zijn vochtafvoerend, sneldrogend, anti-microbiële en anti-geur bouw hulp ervoor zorgen dat u bent van harte welkom terug naar de sportschool. </ P>
<P> & bull; Gele ronde hals katoen tank <br /> & bull.; Comfortabel, ontspannen fit <br /> & bull.; . 55% van de hennep / 45% Organic Cotton <br /> & bull; Pesticide- en herbicide-vrij hennep. </ P>",
MT11,luma_nl_nl,,"<P> In het weekend krijger Strijder stelt II, geen enkele rol kan winnen van de Atlas Fitness Tank, een veelzijdige top voor gym en yoga studio. Wicking geweven zachte stof helpt voorkomen dat ongemakkelijk schaven. </ P>
<P> & bull; Teal ronde hals katoen tank <br /> & bull.; Triblend, zachte stof <br /> & bull.; Relaxed fit. </ P>",
MT12,luma_nl_nl,,"<P> Of je tegen een partner of de klok, de Cassius Sparring Tank is in uw hoek, het verplaatsen moeiteloos met je lichaam. De lichte en losse gevoel geeft u geen reden op te geven voordat de bel of het einde van het blok. </ P>
<P> & bull; Royal ronde hals katoen tank <br /> & bull.; Contrasterende stiksels <br /> & bull.; Zelf stof binden aan de hals <br /> & bull.; Slim fit <br /> & bull.; 96% Merino / 4% LYCRA en Reg. </ P>",
MP01,luma_nl_nl,Caesar Warm-Up Trainingsbroek,"<P> Command je training en houd je spieren lenig in de Caesar Warm-Up Broek. Engineered Cooltech & trade; weefsel transporteert vocht, zodat je niet hoeft te maken over het zweet en ongemak. Het koordje verstelbare taille helpt ervoor te zorgen dat je broek goed passen. </ P>
<P> & bull; Grijs gespikkeld breien rechte pijp broek <br /> & bull.; Relaxed fit. <br /> & bull; Binnenbeenlengte:... 32"" <br /> & bull; In de wasmachine / droge <br /> & bull; Cooltech & trade; wicking stof </ p>",
MP02,luma_nl_nl,Viktor LumaTech&trade; Trainingsbroek,"<P> U zult genieten van de nieuwe Viktor Lumatech & trade; Broek, met vedergewicht fleece stoffen voering en elastisch, zweet-wicking materiaal. Het levert toasty warmte aan de zijlijn of in koud weer training, met reflecterende bekleding voor een veilige afwerking. </ P>
<P> & bull; Donkergrijs polyester / spandex rechte pijp broek <br /> & bull.; Elastische tailleband en interne koord <br /> & bull.; Relaxed fit. <br /> & bull; Machine wassen / drogen. </ P>",
MP03,luma_nl_nl,Geo Insulated Trainingsbroek,"<P> In de koude, zelfs de zwaarste jongens rilling, tenzij ze in de Geo Insulated Jogging Broek. Lichtgewicht en wind bestendig, ze blokkeren brutale windstoten en warm je tot op het bot. Ademend mesh houdt ze droog aan de binnenkant. </ P>
<P> & bull; Black polyester spandex broek met ritszakken <br /> & bull.; Reflecterende veiligheid accenten. <br /> & bull; Loose fit <br /> & bull.; On-steekzakken. <br /> & bull; 8"" leg ritssluitingen. 32"" binnenbeenlengte. <br /> & bull; Machine wassen / drogen. </ P>",
MP04,luma_nl_nl,Supernova Sport Trainingsbroek,"<P> Ga de hoek om en open het - uw oprit is twee blokken verderop. De Supernova Sport Broek helpt je met de belangrijkste functies, zoals vochtafvoerende Lumatech & trade; stof en mesh ventilatie. Zijnaad zakken zorgen voor volledig gemak tijdens de rusttijden. </ P>
<P> & bull; Donker grijs gespikkeld rechte pijp katoenen broek <br /> & bull.; Relaxed fit. <br /> & bull; Interne trekkoord. <br /> & bull; Machine wassen / drogen. </ P>",
MP05,luma_nl_nl,Kratos Gym Trainingsbroek,"<P> Net als het naamgenoot god van kracht, de Kratos Gym Broek helpen brengen je best om te dragen op basis van gewicht, plyometrische en uithoudingsvermogen te oefenen. Zij strekken en ondersteuning in de juiste plaatsen terwijl ultralichte constructie en vochttransporterende technologie comfort. </ P>
<P> & bull; katoen Navy rechte pijp broek <br /> & bull.; Relaxed fit. <br /> & bull; 2 zijnaden zakken. <br /> & bull; Intern met rits. <br /> & bull; Koord taille. <br /> & bull; Machine wassen / drogen. </ P>",
MP06,luma_nl_nl,Mithra Warmup Trainingsbroek,"<P> Als je niet zeker of je mee bezig bent met het weer, trekken de Mithra Warmup Broek voor een boost vertrouwen. De superzachte, elastische stof en fleece-achtige afwerking help prep uw spieren en gemak je geest. Ontworpen voor ontspannen, easy-wear fit met handige enkelritsen. </ P>
<P> & bull; Enkelritsen <br /> & bull.; Elastische tailleband met trekkoord <br /> & bull.; Dual steekzakken <br /> & bull.; Reflecterende elementen voor low-light veiligheid. </ P>",
MP07,luma_nl_nl,Thorpe Track Sportbroek,"<P> Dertig graden temps zijn koel voor de meeste, behalve als je in Thorpe Track Broek. Deze top-of-the-hoofdspoor bodems uit sneldrogend, weerbestendig materiaal met een inwendige laag van ademende mesh nylon weg voeren vocht. </ P>
<P> & bull; Zweetafvoer eigenschappen. <br /> & bull; 7% rek <br /> & bull.; Reflecterende veiligheid bekleding <br /> & bull.; Elastische taille met trekkoord. </ P>",
MP08,luma_nl_nl,Zeppelin Yoga Sportbroek,"<P> Beklim elke berg, of houd elke pose, in de all-purpose Zepellin Yoga Broek. Met zijn dunne fleece interieur en gladde laag-vriendelijke oppervlak, vindt u alle comfort te krijgen en veelzijdigheid die u nodig hebt. </ P>
<P> & bull; Gladde buitenkant voor een gemakkelijke over-gelaagdheid <br /> & bull.; Geborsteld fleece interieur isoleert en lonten. <br /> & bull; Geen schermen elastische tailleband met inwendige koord <br /> & bull.; Chafe-resistente flatlocknaden. </ P>",
MP09,luma_nl_nl,Livingston Skin Hardloopbroek,"<P> Het is niet vaak dat je broek werken als een yoga-nietje en een klimmen maatje. De Livingston All-Purpose Tight is gemaakt met zachte, 11% katoen en nylon polymeer stretch constructie waarmee je de juiste hoek in de studio of op de berghelling te vinden. </ P>
<P> & bull; Ademend stretch biologisch katoen / spandex <br /> & bull.; Compressie fit <br /> & bull; Verborgen key zak <br /> & bull; Elastische taille met interne trekkoord. </ P>",
MP10,luma_nl_nl,Orestes Yoga Trainingsbroek,"<P> De Orestes Yoga Broek is een yoga fundamenteel dat de beginnende yogi ondersteunt ver in de expert podium. Biologische duurzame katoen en 9% stretch Spandex laat je lichaam bocht naar uw wil, terwijl je geweten blijft duidelijk. </ P>
<P> & bull; Een yoga essentieel <br /> & bull.; Ademend stretch biologisch katoen / spandex <br /> & bull.; Standard Fit. </ P>",
MP11,luma_nl_nl,Aether Gym Sportbroek ,"<P> De Aether Gym Broek is gebouwd voor de studio, maar past zich heel goed in de buitenlucht en een fitnessruimte omgeving ook. Met lichte stretchstof en waterafstotend exterieur, de Aether is klaar voor alle nieuwkomers. </ P>
<P> & bull; Broeken / shorts converteerbare <br /> & bull.; Lichtgewicht zweettransporterend. <br /> & bull; Waterafstotende <br /> & bull.; Gordel taille. </ P>",
MP12,luma_nl_nl,Cronus Yoga Trainingsbroek,"<P> Jongens die liefde yoga love this all-purpose yoga broek. Geschikt voor yoga, gymnastiek en lounge, de Cronus Yoga Broek een loszittende, klassieke broek gemaakt van een lichtgewicht mengsel van katoen, gerecycled polyester en een aanraking van Spandex de rekbaarheid. </ P>
<P> & bull; Koord aan <br /> & bull.; Losse, rechte pijpen fit <br /> & bull.; Lichtgewicht-katoen gerecycleerd blend <br /> & bull.; Zakken met stiksels detail <br /> & bull.; Elastische enkel. </ P>",
MSH01,luma_nl_nl,Cobalt CoolTech&trade; Fitness Korte Broek,"<P> Het is geen rocket operatie: hoe warmer uw omstandigheden, hoe meer je nodig hebt om koel te blijven. Dat is de reden waarom de Cobalt Cooltech & trade; Fitness Short is voorzien van ingebouwde technologie en kant perforaties die ervoor zorgen dat je geventileerd en comfortabel voor de afstand. De elastische taille belooft een persoonlijke pasvorm. </ P>
<P> & bull; Lichtblauw nylon shorts <br /> & bull.; Relaxed fit. <br /> & bull; 5"" binnenbeenlengte <br /> & bull;.. In de wasmachine / droog </ p>",
MSH02,luma_nl_nl,Apollo Korte Hardloopbroek,"<P> Vloot van de voet of langzaam en regelmatig, u zult in alle comfort met de Apollo Running Short. Lichtgewicht polyester materiaal laat je gaan met gemak, en mesh zijpanelen beloven voldoende ventilatie als je het zweet werken. De rekbare elastische tailleband levert een flexibele pasvorm. </ P>
<P> & bull; Zwarte broek met groene accenten <br /> & bull.; Steekzakken. <br /> & bull; 4"" inseam <br /> & bull;.. In de wasmachine / droog </ p>",
MSH03,luma_nl_nl,Meteor Workout Korte Broek,"<P> Stap in de Meteor Workout Short voor een ongelooflijk lichtgewicht fitness ervaring. De ademende constructie en een innerlijke korte zorgen voor extra comfort en ondersteuning, terwijl de verstelbare tailleband biedt de perfecte pasvorm om u naar de finish. </ P>
<P> & bull; Royal blauwe korte broek met lichtblauwe accenten <br /> & bull.; Trekkoord tailleband. <br /> & bull; 7"" inseam <br /> & bull;.. In de wasmachine / droog </ p>",
MSH04,luma_nl_nl,Torque Power Korte Broek,"<P> Neem een ​​bocht in de Koppel Vermogen Short en geniet van de gladde, motion-vriendelijke stretch en zweetafvoerende, UV-beschermend materiaal. U zult koele, droge en energiek mijl later te blijven. </ P>
<P> & bull; Lichtgrijs shorts <br /> & bull.; Snit. <br /> & bull; Elastische tailleband. <br /> & bull; Platte naden. <br /> & bull; 7"" inseam <br /> & bull;.. In de wasmachine / droog </ p>",
